A,B,G,J,Q,R,Z,U,Analyse, Chapitre, Type, Conserver, Revoir
34523,enbiola,enbiólas,ø,enbióla,enbiólas,enbióla,embiola,ø,#lexicale,20,glose,Non, Non
34524,con,con,ø,con,con,con,con,ø,#not_apparat,20,glose,Non, Non
34525,los,sus,ø,sus,sus,los,los,ø,#lexicale,20,glose,Non, Non
34526,mensaieros,mensajeros,ø,mensajeros,mensajeros,mensajeros,mensajeros,ø,#graphique,20,glose,Non, Non
34527,a,a,ø,a,a,a,a,ø,#not_apparat,20,glose,Non, Non
34528,dario,Darío,ø,Darío,Darío,Darío,dario,ø,#normalisation,20,glose,Non, Non
34529,e,et,ø,e,e,et,e,ø,#filtre,20,glose,Non, Non
34530,dio,dio,ø,dio,dio,dio,dio,ø,#not_apparat,20,glose,Non, Non
34531,muy,muy,ø,muy,muy,muy,muy,ø,#not_apparat,20,glose,Non, Non
34532,grandes,grandes,ø,grandes,grandes,grandes,grandes,ø,#not_apparat,20,glose,Non, Non
34533,algos,algos,ø,algos,algos,algos,algos,ø,#not_apparat,20,glose,Non, Non
34534,a,a,ø,a,a,a,a,ø,#not_apparat,20,glose,Non, Non
34535,los,los,ø,los,los,los,los,ø,#not_apparat,20,glose,Non, Non
34536,mensaieros,mensajeros,ø,mensajeros,mensajeros,mensajeros,mensajeros,ø,#graphique,20,glose,Non, Non
34537,e,e,ø,e,e,e,e,ø,#not_apparat,20,glose,Non, Non
34538,asi,asý,ø,así,así,asý,assi,ø,#graphique,20,glose,Non, Non
34539,los,los,ø,los,los,los,los,ø,#not_apparat,20,glose,Non, Non
34540,enbio,enbió,ø,enbió,enbió,enbió,enbio,ø,#normalisation,20,glose,Non, Non
34541,E,Et,ø,E,Et,Et,E,ø,#filtre,20,glose,Non, Non
34542,quando,quando,ø,quando,quando,quando,quando,ø,#not_apparat,20,glose,Non, Non
34543,resçibio,ø,ø,ø,ø,ø,rescibio,ø,#omission #graphique,20,glose,Non, Non
34544,dario,Darío,ø,Darío,Darío,Darío,dario,ø,#normalisation,20,glose,Non, Non
34545,ø,rresçibió,ø,reçibió,rresçibió,resçibió,ø,ø,#omission #graphique,20,glose,Non, Non
34546,esta,esta,ø,esta,esta,esta,esta,ø,#not_apparat,20,glose,Non, Non
34547,carta,carta,ø,carta,carta,carta,carta,ø,#not_apparat,20,glose,Non, Non
34548,tomo,tomó,ø,tomó,tomó,tomó,tomo,ø,#normalisation,20,glose,Non, Non
34549,muy,muy,ø,muy,muy,muy,muy,ø,#not_apparat,20,glose,Non, Non
34550,grant,gran,ø,grant,grant,grand,grand,ø,#graphique,20,glose,Non, Non
34551,pesar,pesar,ø,pesar,pesar,pesar,pesar,ø,#not_apparat,20,glose,Non, Non
34552,e,e,ø,e,e,e,e,ø,#not_apparat,20,glose,Non, Non
34553,ouo,ovo,ø,ovo,ovo,ovo,ouo,ø,#auxiliarite,20,glose,Non, Non
34554,muy,muy,ø,muy,muy,muy,muy,ø,#not_apparat,20,glose,Non, Non
34555,grant,gran,ø,grant,grant,grand,grand,ø,#graphique,20,glose,Non, Non
34556,miedo,miedo,ø,miedo,miedo,miedo,miedo,ø,#not_apparat,20,glose,Non, Non
34557,e,e,ø,e,e,e,E,ø,#graphique,20,glose,Non, Non
34558,mando,mandó,ø,mandó,mandó,mandó,mando,ø,#normalisation,20,glose,Non, Non
34559,a,a,ø,a,a,a,a,ø,#not_apparat,20,glose,Non, Non
34560,meño,Meno,ø,Menón,Meno,Menón,Meño,ø,#entite_nommee,20,glose,Non, Non
34561,prinçipe,prínçipe,ø,prínçipe,prínçipe,prínçipe,principe,ø,#graphique,20,glose,Non, Non
34562,de,de,ø,de,de,de,de,ø,#not_apparat,20,glose,Non, Non
34563,la,la,ø,la,la,la,la,ø,#not_apparat,20,glose,Non, Non
34564,ø,su,ø,ø,su,ø,ø,ø,#omission,20,glose,Non, Non
34565,caualleria,cavallería,ø,cavallería,cavallería,cavallería,caualleria,ø,#graphique,20,glose,Non, Non
34566,que,que,ø,que,que,que,que,ø,#not_apparat,20,glose,Non, Non
34567,saliese,saliese,ø,saliesse,salliese,saliese,saliesse,ø,#graphique,20,glose,Non, Non
34568,al,al,ø,al,al,al,al,ø,#not_apparat,20,glose,Non, Non
34569,camino,camino,ø,camino,camino,camino,camino,ø,#not_apparat,20,glose,Non, Non
34570,a,a,ø,a,a,a,a,ø,#not_apparat,20,glose,Non, Non
34571,alexandre,Alexandre,ø,Alexandre,Alixandre,Alixander,alexandre,ø,#graphique,20,glose,Non, Non
34572,con,con,ø,con,a,con,con,ø,#lexicale,20,glose,Non, Non
34573,seysçientas,seysçientas,ø,seysçientas,quarenta,seysçientos,seyscientas,ø,#lexicale,20,glose,Non, Non
34574,vezes,vezes,ø,ø,ø,ø,vezes,ø,#omission,20,glose,Non, Non
34575,mill,mill,ø,mill,ø,mill,mill,ø,#not_apparat,20,glose,Non, Non
34576,caualleros,cavalleros,ø,cavalleros,ø,cavalleros,caualleros,ø,#graphique,20,glose,Non, Non
34577,los,los,ø,los,ø,los,los,ø,#not_apparat,20,glose,Non, Non
34578,quales,quales,ø,quales,ø,quales,quales,ø,#not_apparat,20,glose,Non, Non
34579,desbarato,desbarató,ø,desbarató,ø,desbarató,desbarato,ø,#normalisation,20,glose,Non, Non
34580,e,e,ø,e,e,e,e,ø,#not_apparat,20,glose,Non, Non
34581,ø,nueve,ø,ø,nueve,ø,ø,ø,#not_apparat,20,glose,Non, Non
34582,ø,días,ø,ø,jornadas,ø,ø,ø,#lexicale,20,glose,Non, Non
34583,mato,mató,ø,mató,ø,mató,mato,ø,#normalisation,20,glose,Non, Non
34584,ø,luego,ø,ø,ø,ø,ø,ø,#omission,20,glose,Non, Non
34585,alexandre,Alexandre,ø,Alexandre,ø,Alixander,alexandre,ø,#graphique,20,glose,Non, Non
34586,ø,a,ø,ø,ø,ø,ø,ø,#not_apparat,20,glose,Non, Non
34587,ø,quarenta,ø,ø,ø,ø,ø,ø,#not_apparat,20,glose,Non, Non
34588,ø,e,ø,ø,ø,ø,ø,ø,#not_apparat,20,glose,Non, Non
34589,maguera,maguera,ø,maguera,magera,maguera,maguera,ø,#graphique,20,glose,Non, Non
34590,que,que,ø,que,que,que,que,ø,#not_apparat,20,glose,Non, Non
34591,touiesse,toviese,ø,toviesse,toviese,tuviese,touiesse,ø,#graphique,20,glose,Non, Non
34592,menos,menos,ø,menos,pocos,menos,menos,ø,#lexicale,20,glose,Non, Non
34593,caualleros,cavalleros,ø,cavalleros,cavalleros,cavalleros,caualleros,ø,#graphique,20,glose,Non, Non
34594,mas,mas,ø,mas,ø,mas,mas,ø,#not_apparat,20,glose,Non, Non
34595,ø,ø,ø,ø,ø,eran,eran,ø,#omission,20,glose,Non, Non
34596,mas,ø,ø,más,ø,más,mas,ø,#normalisation,20,glose,Non, Non
34597,armados,ø,ø,armados,ø,armados,armados,ø,#not_apparat,20,glose,Non, Non
34598,e,ø,ø,e,ø,e,e,ø,#not_apparat,20,glose,Non, Non
34599,mas,más,ø,más,ø,más,mas,ø,#normalisation,20,glose,Non, Non
34600,aprouados,provados,ø,provados,provados,provados,aprouados,ø,#lexicale,20,glose,Non, Non
34601,en,en,ø,en,en,en,en,ø,#not_apparat,20,glose,Non, Non
34602,armas,armas,ø,armas,armas,armas,armas,ø,#not_apparat,20,glose,Non, Non
34603,E,E,ø,E,E,E,E,ø,#not_apparat,20,glose,Non, Non
34604,dende,dende,ø,dende,dende,dende,dende,ø,#not_apparat,20,glose,Non, Non
34605,ø,ø,ø,ø,en,ø,ø,ø,#omission,20,glose,Non, Non
34606,adelante,adelante,ø,adelante,adelante,adelante,adelante,ø,#not_apparat,20,glose,Non, Non
34607,entro,entró,ø,entró,entró,entró,entro,ø,#normalisation,20,glose,Non, Non
34608,por,por,ø,por,por,por,por,ø,#not_apparat,20,glose,Non, Non
34609,fuerça,fuerça,ø,fuerça,fuerça,fuerça,fuerça,ø,#not_apparat,20,glose,Non, Non
34610,ø,ø,ø,ø,Alixandre,ø,ø,ø,#omission,20,glose,Non, Non
34611,en,en,ø,en,en,en,en,ø,#not_apparat,20,glose,Non, Non
34612,los,los,ø,los,los,los,los,ø,#not_apparat,20,glose,Non, Non
34613,palaçios,palaçios,ø,palaçios,palaçios,palaçios,palacios,ø,#graphique,20,glose,Non, Non
34614,de,de,ø,de,de,de,de,ø,#not_apparat,20,glose,Non, Non
34615,mjdas,Midas,ø,Midas,Midas,Midas,Midas,ø,#graphique,20,glose,Non, Non
34616,a,a,ø,a,a,a,a,ø,#not_apparat,20,glose,Non, Non
34617,los,los,ø,los,los,los,los,ø,#not_apparat,20,glose,Non, Non
34618,quales,quales,ø,quales,quales,quales,quales,ø,#not_apparat,20,glose,Non, Non
34619,palaçios,palaçios,ø,palaçios,palaçios,palaçios,palacios,ø,#graphique,20,glose,Non, Non
34620,llamauan,llamavan,ø,llamavan,llamavan,llamavan,llamauan,ø,#graphique,20,glose,Non, Non
34621,los,los,ø,los,los,los,los,ø,#not_apparat,20,glose,Non, Non
34622,antiguos,antiguos,ø,antiguos,antigos,antiguos,antiguos,ø,#graphique,20,glose,Non, Non
34623,gardian,Gordián,ø,Guardián,Gordián,Guardián,guardian,ø,#lexicale,20,glose,Non, Non
34624,e,e,ø,e,e,e,e,ø,#not_apparat,20,glose,Non, Non
34625,los,los,ø,los,los,los,los,ø,#not_apparat,20,glose,Non, Non
34626,de,de,ø,de,de,de,de,ø,#not_apparat,20,glose,Non, Non
34627,agora,agora,ø,agora,agora,agora,agora,ø,#not_apparat,20,glose,Non, Non
34628,llamanlos,llámanles,ø,llámanles,llámanlo,llámanlos,llamanlos,ø,#lexicale,20,glose,Non, Non
34629,sardin,Sardán,ø,Sardín,Sarde,Sardýn,sardin,ø,#entite_nommee,20,glose,Non, Non
34630,E,e,ø,E,e,E,E,ø,#graphique,20,glose,Non, Non
34631,alli,allí,ø,allí,allí,allý,alli,ø,#graphique,20,glose,Non, Non
34632,estouo,estava,ø,estovo,estava,estovo,estouo,ø,#morphosyntactique,20,glose,Non, Non
34633,el,el,ø,el,el,el,el,ø,#not_apparat,20,glose,Non, Non
34634,tenplo,tenplo,ø,tenplo,tenplo,tenplo,templo,ø,#graphique,20,glose,Non, Non
34635,de,de,ø,de,de,de,de,ø,#not_apparat,20,glose,Non, Non
34636,Jupiter,Júpiter,ø,Júpiter,júpiter,Júpiter,Jupiter,ø,#normalisation,20,glose,Non, Non
34637,e,e,ø,e,E,e,e,ø,#graphique,20,glose,Non, Non
34638,los,los,ø,los,los,los,los,ø,#not_apparat,20,glose,Non, Non
34639,caros,carros,ø,carros,carros,carros,carros,ø,#filtre,20,glose,Non, Non
34640,de,de,ø,de,de,de,de,ø,#not_apparat,20,glose,Non, Non
34641,oro,oro,ø,oro,oro,oro,oro,ø,#not_apparat,20,glose,Non, Non
34642,de,de,ø,de,de,de,de,ø,#not_apparat,20,glose,Non, Non
34643,don,ø,ø,don,ø,don,don,ø,#omission,20,glose,Non, Non
34644,Jupiter,Júpiter,ø,Júpiter,Júpiter,Júpiter,Jupiter,ø,#normalisation,20,glose,Non, Non
34645,ø,et,ø,ø,ø,ø,ø,ø,#omission,20,glose,Non, Non
34646,en,en,ø,en,en,en,en,ø,#not_apparat,20,glose,Non, Non
34647,los,los,ø,los,los,los,los,ø,#not_apparat,20,glose,Non, Non
34648,quales,quales,ø,quales,quales,quales,quales,ø,#not_apparat,20,glose,Non, Non
34649,estaua,estava,ø,estava,estava,estava,estaua,ø,#graphique,20,glose,Non, Non
34650,vn,un,ø,un,un,un,vn,ø,#graphique,20,glose,Non, Non
34651,lazo,lazo,ø,lazo,lazo,lazo,lazo,ø,#not_apparat,20,glose,Non, Non
34652,tan,tan,ø,tan,tan,tan,tan,ø,#not_apparat,20,glose,Non, Non
34653,estraño,estraño,ø,estraño,estraño,estraño,estraño,ø,#not_apparat,20,glose,Non, Non
34654,que,que,ø,que,que,que,que,ø,#not_apparat,20,glose,Non, Non
34655,non,non,ø,non,non,non,no,ø,#graphique,20,glose,Non, Non
34656,auia,avía,ø,avía,avía,avía,auia,ø,#graphique,20,glose,Non, Non
34657,omme,omne,ø,omne,omne,omne,ome,ø,#graphique,20,glose,Non, Non
34658,enel,en,ø,en,en,en,en,ø,#lexicale,20,glose,Non, Non
34659,ø,el,ø,el,el,el,el,ø,#omission,20,glose,Non, Non
34660,mundo,mundo,ø,mundo,mundo,mundo,mundo,ø,#not_apparat,20,glose,Non, Non
34661,que,que,ø,que,que,que,que,ø,#not_apparat,20,glose,Non, Non
34662,lo,lo,ø,lo,lo,lo,lo,ø,#not_apparat,20,glose,Non, Non
34663,supiese,sopiese,ø,sopiese,sopiese,supiere,supiesse,ø,#morphosyntactique,20,glose,Non, Non
34664,soltar,soltar,ø,soltar,soltar,soltar,soltar,ø,#not_apparat,20,glose,Non, Non
34665,E,e,ø,E,E,Et,E,ø,#filtre,20,glose,Non, Non
34666,estaua,estava,ø,estava,estava,estava,estaua,ø,#graphique,20,glose,Non, Non
34667,escripto,escripto,ø,escripto,escripto,escripto,escripto,ø,#not_apparat,20,glose,Non, Non
34668,de,de,ø,de,de,de,de,ø,#not_apparat,20,glose,Non, Non
34669,suso,suso,ø,suso,suso,suso,suso,ø,#not_apparat,20,glose,Non, Non
34670,que,que,ø,que,que,que,que,ø,#not_apparat,20,glose,Non, Non
34671,qualquier,qualquier,ø,qualquier,qualquier,qualquier,qualquier,ø,#not_apparat,20,glose,Non, Non
34672,que,que,ø,que,que,que,que,ø,#not_apparat,20,glose,Non, Non
34673,soltase,soltase,ø,soltasse,soltase,soltase,soltasse,ø,#graphique,20,glose,Non, Non
34674,ø,a,ø,ø,ø,ø,ø,ø,#omission,20,glose,Non, Non
34675,aquel,aquél,ø,aquél,aquél,aquél,aquel,ø,#normalisation,20,glose,Non, Non
34676,lazo,lazo,ø,lazo,lazo,lazo,lazo,ø,#not_apparat,20,glose,Non, Non
34677,que,que,ø,que,que,que,que,ø,#not_apparat,20,glose,Non, Non
34678,seria,sería,ø,sería,sería,sería,seria,ø,#normalisation,20,glose,Non, Non
34679,señor,señor,ø,Señor,señor,señor,señor,ø,#graphique,20,glose,Non, Non
34680,de,de,ø,de,de,de,de,ø,#not_apparat,20,glose,Non, Non
34681,toda,toda,ø,toda,toda,toda,toda,ø,#not_apparat,20,glose,Non, Non
34682,asia,Asia,ø,Asia,Asia,Asia,asia,ø,#graphique,20,glose,Non, Non
34683,E,E,ø,E,Et,et,E,ø,#filtre,20,glose,Non, Non
34684,do,ø,ø,do,de,ø,do,ø,#omission #lexicale,20,glose,Non, Non
34685,ø,desque,ø,ø,que,ø,ø,ø,#omission #lexicale,20,glose,Non, Non
34686,esto,esto,ø,esto,esto,esto,esto,ø,#not_apparat,20,glose,Non, Non
34687,vio,vido,ø,vido,vido,vido,vio,ø,#graphique,20,glose,Non, Non
34688,alexan·li·iij·dre,Alexandre,ø,Alexandre,Alixandre,Alixandre,Alexandre,ø,#graphique,20,glose,Non, Non
34689,tomo,tomól,ø,tomó,tomóle,ø,tomo,ø,#omission #lexicale,20,glose,Non, Non
34690,cobdiçia,cobdiçia,ø,codiçia,cobdiçia,cobdiçia,cobdicia,ø,#graphique,20,glose,Non, Non
34691,de,de,ø,de,de,de,de,ø,#not_apparat,20,glose,Non, Non
34692,ser,ser,ø,ser,ser,ser,ser,ø,#not_apparat,20,glose,Non, Non
34693,señor,señor,ø,señor,señor,señor,señor,ø,#not_apparat,20,glose,Non, Non
34694,de,de,ø,de,de,ø,de,ø,#not_apparat,20,glose,Non, Non
34695,ø,toda,ø,ø,toda,ø,ø,ø,#omission,20,glose,Non, Non
34696,asia,Asia,ø,Asia,Asia,ø,asia,ø,#graphique,20,glose,Non, Non
34697,E,Et,ø,e,E,Et,E,ø,#filtre,20,glose,Non, Non
34698,quando,quando,ø,quando,quando,quando,quando,ø,#not_apparat,20,glose,Non, Non
34699,vio,vio,ø,vido,vio,ø,vio,ø,#graphique,20,glose,Non, Non
34700,que,que,ø,que,que,ø,que,ø,#not_apparat,20,glose,Non, Non
34701,non,nol,ø,non,non,non,no,ø,#lexicale,20,glose,Non, Non
34702,lo,ø,ø,lo,lo,lo,lo,ø,#omission,20,glose,Non, Non
34703,podia,podié,ø,podía,podía,podía,podia,ø,#graphique,20,glose,Non, Non
34704,soltar,soltar,ø,soltar,soltar,soltar,soltar,ø,#not_apparat,20,glose,Non, Non
34705,de,de,ø,de,de,de,de,ø,#not_apparat,20,glose,Non, Non
34706,otra,otra,ø,otra,otra,otra,otra,ø,#not_apparat,20,glose,Non, Non
34707,guisa,guisa,ø,guisa,guisa,guisa,guisa,ø,#not_apparat,20,glose,Non, Non
34708,metio,metió,ø,metió,metió,metió,metio,ø,#normalisation,20,glose,Non, Non
34709,mano,mano,ø,mano,mano,mano,mano,ø,#not_apparat,20,glose,Non, Non
34710,ø,a,ø,a,a,a,ø,ø,#omission,20,glose,Non, Non
34711,al,la,ø,la,la,la,al,ø,#lexicale,20,glose,Non, Non
34712,espada,espada,ø,espada,espada,espada,espada,ø,#not_apparat,20,glose,Non, Non
34713,e,e,ø,e,e,e,e,ø,#not_apparat,20,glose,Non, Non
34714,cortolo,cortól,ø,cortólo,cortólo,cortólo,cortolo,ø,#lexicale,20,glose,Non, Non
34715,e,e,ø,e,e,e,e,ø,#not_apparat,20,glose,Non, Non
34716,dixo,dixo,ø,dixo,dixo,dixo,dixo,ø,#not_apparat,20,glose,Non, Non
34717,a,a,ø,a,a,a,a,ø,#not_apparat,20,glose,Non, Non
34718,sus,los,ø,sus,los,sus,sus,ø,#lexicale,20,glose,Non, Non
34719,caualleros,cavalleros,cavalleros,cavalleros,cavalleros,cavalleros,caualleros,ø,#graphique,20,glose,Non, Non
34720,amigos,amigos,amigos,amigos,amigos,amigos,amigos,ø,#not_apparat,20,glose,Non, Non
34721,andat,andat,andat,andat,andat,andad,andad,ø,#graphique,20,glose,Non, Non
34722,que,que,que,que,que,que,que,ø,#not_apparat,20,glose,Non, Non
34723,nuestra,nuestra,nuestra,nuestra,nuestra,nuestra,nuestra,ø,#not_apparat,20,glose,Non, Non
34724,es,es,es,es,es,es,es,ø,#not_apparat,20,glose,Non, Non
34725,la,la,la,la,la,la,la,ø,#not_apparat,20,glose,Non, Non
34726,tierra,tierra,tierra,tierra,tierra,tierra,tierra,ø,#not_apparat,20,glose,Non, Non
34727,Ca,ca,ca,Ca,ca,que,ca,ø,#lexicale,20,glose,Non, Non
34728,asi,asý,así,así,así,asý,assi,ø,#graphique,20,glose,Non, Non
34729,lo,lo,lo,lo,lo,lo,lo,ø,#not_apparat,20,glose,Non, Non
34730,dizen,dizen,dizen,dizen,dizen,dizen,dizen,ø,#not_apparat,20,glose,Non, Non
34731,los,los,los,los,los,los,los,ø,#not_apparat,20,glose,Non, Non
34732,fados,fados,fados,fados,sabios,fados,fados,ø,#lexicale,20,glose,Non, Non
34733,E,Et,Et,E,Et,Et,E,ø,#filtre,20,glose,Non, Non
34734,luego,luego,luego,luego,luego,luego,luego,ø,#not_apparat,20,glose,Non, Non
34735,que,que,que,que,que,que,que,ø,#not_apparat,20,glose,Non, Non
34736,esto,esto,esto,esto,esto,esto,esto,ø,#not_apparat,20,glose,Non, Non
34737,ouo,ovo,ovo,ovo,ovo,ovo,ouo,ø,#graphique,20,glose,Non, Non
34738,dicho,dicho,dicho,dicho,dicho,dicho,dicho,ø,#not_apparat,20,glose,Non, Non
34739,fuese,fuése,fuese,fuesse,fuése,fuése,fuese,ø,#lexicale,20,glose,Non, Non
34740,en,en,en,en,en,en,en,ø,#not_apparat,20,glose,Non, Non
34741,pos,pos,pos,pos,pos,pos,pos,ø,#not_apparat,20,glose,Non, Non
34742,de,ø,de,de,de,de,de,ø,#omission,20,glose,Non, Non
34743,dario,Darío,Darío,Darío,Darío,Darío,Dario,ø,#normalisation,20,glose,Non, Non
34744,e,e,e,e,e,e,e,ø,#not_apparat,20,glose,Non, Non
34745,andouo,andava,andudo,andovo,andava,andovo,andouo,ø,#morphosyntactique,20,glose,Non, Non
34746,ø,en,en,en,en,en,e,ø,#omission #lexicale,20,glose,Non, Non
34747,enpos,pos,pos,pos,pos,pos,pos,ø,#lexicale,20,glose,Non, Non
34748,el,dél,dél,él,el,él,el,ø,#lexicale,20,glose,Non, Non
34749,treynta,treynta,treynta,treynta,ø,treynta,treynta,ø,#omission,20,glose,Non, Non
34750,leguas,leguas,leguas,leguas,rrey,leguas,leguas,ø,#lexicale,20,glose,Non, Non
34751,ø,ø,ø,en,ø,en,en,ø,#omission,20,glose,Non, Non
34752,envndia,cada,ø,un,cada,un,vn,ø,#lexicale,20,glose,Non, Non
34753,ø,día,ø,día,día,día,dia,ø,#omission #normalisation,20,glose,Non, Non
34754,cuydandolo,cuydándolo,cuydando,cuydandolo,cuydándolo,cuydandolo,cuydandolo,ø,#lexicale,20,glose,Non, Non
34755,alcançar,alcançar,alcançar,alcançar,alcançar,alcançar,alcançar,ø,#not_apparat,20,glose,Non, Non
34756,ante,antes,ante,ante,antes,ante,ante,ø,#morphosyntactique,20,glose,Non, Non
34757,que,que,que,que,que,que,que,ø,#not_apparat,20,glose,Non, Non
34758,se,se,se,se,se,se,se,ø,#not_apparat,20,glose,Non, Non
34759,le,ø,le,le,ø,le,le,ø,#omission,20,glose,Non, Non
34760,fuese,fuese,fuese,fuesse,fuese,fuese,fuese,ø,#graphique,20,glose,Non, Non
34761,E,E,Et,E,e,Et,e,ø,#filtre,20,glose,Non, Non
34762,yua,yva,yva,yva,yva,yva,yua,ø,#graphique,20,glose,Non, Non
34763,por,por,por,por,por,por,por,ø,#not_apparat,20,glose,Non, Non
34764,muy,muy,muy,muy,muy,muy,muy,ø,#not_apparat,20,glose,Non, Non
34765,fuertes,fuertes,fuertes,fuertes,fuertes,fuertes,fuertes,ø,#not_apparat,20,glose,Non, Non
34766,caminos,caminos,caminos,caminos,caminos,camynos,caminos,ø,#graphique,20,glose,Non, Non
34767,E,e,et,e,Et,e,E,ø,#filtre,20,glose,Non, Non
34768,quando,quando,quando,quando,quando,quando,quando,ø,#not_apparat,20,glose,Non, Non
34769,sopo,sopo,sopo,sopo,sopo,sopo,sopo,ø,#not_apparat,20,glose,Non, Non
34770,dario,Darío,Darío,Darío,Darío,Darío,Dario,ø,#normalisation,20,glose,Non, Non
34771,que,que,que,que,que,que,que,ø,#not_apparat,20,glose,Non, Non
34772,ø,Alexandre,ø,ø,ø,ø,ø,ø,#omission,20,glose,Non, Non
34773,yua,yva,yva,yva,yva,yva,yua,ø,#graphique,20,glose,Non, Non
34774,en,en,en,en,en,en,en,ø,#not_apparat,20,glose,Non, Non
34775,pos,pos,pos,pos,pos,pos,pos,ø,#not_apparat,20,glose,Non, Non
34776,elalço,dél,dél,él,dél,dél,del,ø,#lexicale,20,glose,Non, Non
34777,ø,ø,ø,ø,Alixandre,ø,ø,ø,#omission,20,glose,Non, Non
34778,ø,alçó,alçó,alçó,alçó,alçó,alço,ø,#normalisation,20,glose,Non, Non
34779,las,las,las,las,las,las,las,ø,#not_apparat,20,glose,Non, Non
34780,tiendas,tiendas,tiendas,tiendas,tiendas,tiendas,tiendas,ø,#not_apparat,20,glose,Non, Non
34781,de,de,de,de,de,de,de,ø,#not_apparat,20,glose,Non, Non
34782,alli,allí,allý,allí,allí,allí,alli,ø,#graphique,20,glose,Non, Non
34783,donde,donde,donde,donde,donde,donde,donde,ø,#not_apparat,20,glose,Non, Non
34784,estaua,estava,estava,estava,estava,estava,estaua,ø,#graphique,20,glose,Non, Non
34785,e,e,e,e,e,e,e,ø,#not_apparat,20,glose,Non, Non
34786,fuese,fuése,fuése,fuesse,fuése,fuése,fuese,ø,#graphique,20,glose,Non, Non
34787,para,para,para,para,para,para,para,ø,#not_apparat,20,glose,Non, Non
34788,los,los,los,los,los,los,los,ø,#not_apparat,20,glose,Non, Non
34789,canpos,canpos,canpos,canpos,canpos,canpos,canpos,ø,#not_apparat,20,glose,Non, Non
34790,de,de,de,de,de,de,de,ø,#not_apparat,20,glose,Non, Non
34791,çilicia,Çeçilia,Çeçilia,Çiliçia,Çeçilia,Çiçilia,cilicia,ø,#entite_nommee,20,glose,Non, Non
34792,e,e,Et,e,e,et,e,ø,#filtre,20,glose,Non, Non
34793,alli,allí,allí,allí,allí,allý,alli,ø,#graphique,20,glose,Non, Non
34794,lo,ø,lo,lo,lo,lo,lo,ø,#omission,20,glose,Non, Non
34795,espero,esperó,esperó,esperó,esperó,esperó,espero,ø,#normalisation,20,glose,Non, Non
34796,e,Et,Et,E,E,Et,e,ø,#filtre,20,glose,Non, Non
34797,quando,quando,quando,quando,quando,quando,quando,ø,#not_apparat,20,glose,Non, Non
34798,vio,vio,vio,vido,vio,vido,vio,ø,#graphique,20,glose,Non, Non
34799,que,que,que,que,que,que,que,ø,#not_apparat,20,glose,Non, Non
34800,alexandre,Alexandre,Alexandre,Alexandre,Alixandre,Alixander,Alexandre,ø,#entite_nommee,20,glose,Non, Non
34801,allegaua,llegava,allegava,llegava,llegava,llegava,allegaua,ø,#lexicale,20,glose,Non, Non
34802,a,a,a,a,a,a,a,ø,#not_apparat,20,glose,Non, Non
34803,los,los,los,los,los,los,los,ø,#not_apparat,20,glose,Non, Non
34804,puertos,puertos,puertos,puertos,puertos,puertos,puertos,ø,#not_apparat,20,glose,Non, Non
34805,de,de,de,de,de,de,de,ø,#not_apparat,20,glose,Non, Non
34806,çiliçia,Çeçilia,Çeçilia,Çiliçia,Çeçilia,Çiçilia,cilicia,ø,#lexicale,20,glose,Non, Non
34807,enbiole,enbió,enbióle,enbióle,enbió,enbió,embio,ø,#lexicale,20,glose,Non, Non
34808,a,a,a,a,ø,a,a,ø,#omission,20,glose,Non, Non
34809,tomarle,tomar,tomar,tomarle,tomar,tomarle,tomarle,ø,#lexicale,20,glose,Non, Non
34810,los,los,los,los,los,los,los,ø,#not_apparat,20,glose,Non, Non
34811,puertos,puertos,puertos,puertos,puertos,puertos,puertos,ø,#not_apparat,20,glose,Non, Non
34812,mas,mas,Mas,mas,mas,mas,mas,ø,#graphique,20,glose,Non, Non
34813,alexandre,Alexandre,Alexandre,Alexandre,Alixandre,Alixander,Alexandre,ø,#graphique,20,glose,Non, Non
34814,veno,vino,veno,veno,vino,vino,vino,ø,#graphique,20,glose,Non, Non
34815,primero,primero,primero,primero,primero,primero,primero,ø,#not_apparat,20,glose,Non, Non
34816,e,e,e,e,e,e,e,ø,#not_apparat,20,glose,Non, Non
34817,tomo,tomó,tomó,tomó,tomó,tomó,tomo,ø,#normalisation,20,glose,Non, Non
34818,las,las,las,las,las,las,las,ø,#not_apparat,20,glose,Non, Non
34819,entradas,entradas,entradas,entradas,entradas,entradas,entradas,ø,#not_apparat,20,glose,Non, Non
